"Gene","p.EMMAX","p.LM","Neg.log10.p.EMMAX","Neg.log10.p.LM","Beta.EMMAX","Beta.LM","Allele.freq","Description","Temperature"
"AT1G11370",0.171961742583543,0.00558361613958714,0.764568162586304,2.25308444607784,-1.75284938141235,4.95337254130163,0.885311871227364,"Pectin lyase-like superfamily protein;(source:Araport11)","10°C"
"AT1G11460",0.781400451698838,0.0201379359918314,0.107126342061508,1.69598504387642,-0.206930598327883,2.69404370937779,0.591549295774648,"nodulin MtN21-like transporter family protein","10°C"
"AT1G11470",0.782032928186677,1.84816963698901e-11,0.106774960202683,10.7332581689238,-0.211207686647275,7.60749726455744,0.457746478873239,"Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)","10°C"
"AT1G11520",0.0120831140040181,3.18163388285495e-51,1.91782112693341,50.4973497969722,2.93103108518083,17.8514214159312,0.292756539235412,"A northern Swedish accession containing a 182-bp deletion in this gene had delayed flowering time.","10°C"
"AT1G11590",0.210069357332614,4.89281597255666e-08,0.677637293200517,7.31044111851477,-1.07363435818725,-6.36792930033511,0.379275653923541,"Pectin methylesterase inhibitor.","10°C"
"AT1G11608",0.591885784701,0.0755210290719622,0.227762090337404,1.12193210084413,1.0624858540205,4.55133989340193,0.0523138832997988,"F-box associated ubiquitination effector family protein;(source:Araport11)","10°C"
"AT1G11655",0.0795967046675211,0.247036320632997,1.09910491183942,0.607239189692342,-1.66408116143845,-1.75375975638978,0.17102615694165,"hypothetical protein;(source:Araport11)","10°C"
"AT1G11670",0.485906230677124,0.10458543262826,0.31344753203116,0.980528802751184,-0.991707778420819,-3.71743839279486,0.0663983903420523,"MATE efflux family protein;(source:Araport11)","10°C"
"AT1G11765",0.785677779575536,1.36789340968113e-15,0.104755529334667,14.8639477428139,-0.303833985371798,14.5344902685367,0.106639839034205,"Plant self-incompatibility protein S1 family;(source:Araport11)","10°C"
"AT1G11810",0.577184151962788,9.87005494133245e-05,0.238685602058101,4.00568042983785,-0.883487984443266,-8.76811237457184,0.06841046277666,"Paternally expressed gene.","10°C"
"AT1G11890",0.746941907097267,0.152541164404694,0.126713173831415,0.816612942799782,0.411753605635897,-2.88728366438036,0.0875251509054326,"Member of SEC22 Gene Family; regulates cell morphogenesis via affecting cytoskeleton organization and stabilities.","10°C"
"AT1G12170",0.797285016399689,0.00293468844338397,0.0983863976476193,2.53243799816466,-0.44256827456119,-6.2614650348223,0.079476861167002,"F-box family protein;(source:Araport11)","10°C"
"AT1G12180",0.327524955459722,1.31985367710571e-06,0.484755603746874,5.87947421330017,-0.763647487262679,-6.17597316599374,0.270623742454728,"14.7 kDa heat shock-like protein;(source:Araport11)","10°C"
"AT1G12190",0.624349942521306,0.804950123897604,0.204571923928398,0.0942310284359941,-0.568110342636921,0.429448977535719,0.122736418511066,"F-box and associated interaction domains-containing protein;(source:Araport11)","10°C"
"AT1G12210",0.873880518312081,0.342622997559312,0.0585479424055825,0.46518348965451,-0.143374433809663,-1.24294164993364,0.254527162977867,"RFL1 has high sequence similarity to the adjacent disease resistance (R) gene RPS5.","10°C"
"AT1G12211",0.411610529840001,1.58725178915276e-05,0.385513523625559,4.7993541747159,0.742412728388137,5.20969444920653,0.330985915492958,"hypothetical protein;(source:Araport11)","10°C"
"AT1G12220",0.228233103171616,0.000287046098231984,0.641621364816478,3.54204835204609,1.04013354642858,4.27427871169102,0.369215291750503,"Resistance gene, mediates resistance against the bacterial pathogen Pseudomonas syringae. Contains a putative nucleotide binding site composed of kinase-1a (or P-loop), kinase-2a, and putative kinase-3a domains, 13 imperfect leucine-rich repeats, a potential leucine zipper, and two uncharacterized motifs that are well conserved in products of previously isolated R genes. Confers resistance to Pseudomonas syringae strains that express avrPphB.","10°C"
"AT1G12240",0.453481862735153,2.89294380747114e-05,0.343440078111182,4.53866000200436,0.575077602247302,4.80817715643146,0.423541247484909,"Encodes a vacuolar invertase betaFruct4. betaFruct4 is transported from the endoplasmic reticulum  through the intermediate compartments as a membrane protein. The N-terminal cytoplasmic domain contains multiple sequence motifs that are involved at various stages in the trafficking of betaFruct4 from the ER to the central vacuole. The mRNA is cell-to-cell mobile.","10°C"
"AT1G12340",0.799793501259352,0.0220048111794948,0.0970221290580478,1.65748235371114,-0.226052343120112,-2.61255536754372,0.479879275653924,"Cornichon family protein;(source:Araport11)","10°C"
"AT1G12350",0.847460382566404,0.00464189852600743,0.0718805952310275,2.33330435764932,-0.216023959960107,4.66255389614909,0.861167002012072,"At1g12350 encodes phosphopantothenoylcysteine synthetase (phosphopantothenoylcysteine ligase). Its molecular function was shown to add cysteine forming (R)-4’-phospho-N-pantothenoylcysteine (PPC)At1g12350 encodes phosphopantothenoylcysteine synthetase (phosphopantothenoylcysteine ligase). Its molecular function was shown to add cysteine forming (R)-4?-phospho-N-pantothenoylcysteine (PPC)","10°C"
"AT1G12411",0.670474787011575,4.4140619497865e-06,0.173617549009437,5.3551615759633,0.63518054598676,8.62499861404954,0.101609657947686,"hypothetical protein;(source:Araport11)","10°C"
"AT1G12451",0.35748557213118,0.000150815944616582,0.446741481332151,3.82155274140431,-1.34236128115387,-7.07023125900984,0.103621730382294,NA,"10°C"
"AT1G12490",0.526203734434061,0.000156002512196258,0.278846074079372,3.80686840790075,0.481473670616721,4.42003872526939,0.38430583501006,"F-box associated ubiquitination effector family protein;(source:Araport11). Expressed in guard cells and induced by ABA. Mutants are insensitive to ABA and osmotic stressors.","10°C"
"AT1G12620",0.829716175463122,0.000727583388515372,0.0810704431786419,3.13811722488957,0.240197470380389,-5.07101636010765,0.174044265593561,"Required to generate the nad3-rps12 -141 5&#8242; end in ecotype Van-0, whereas the RPF8 allele in Col has no function in the generation of any 5&#8242; terminus of this transcript.","10°C"
"AT1G12665",0.343724896843456,0.377133069948489,0.463789009701209,0.423505383620799,1.30372451553097,-2.08362753308251,0.062374245472837,"Thionin-like gene involved in resistance against the beet cyst nematode (Heterodera schachtii).","10°C"
"AT1G12700",0.404502998208474,4.26274413392292e-13,0.393078255014452,12.3703107345732,-1.02373508193725,8.84155551788997,0.30784708249497,"Encodes RNA PROCESSING FACTOR 1 (RPF1), a pentatricopeptide repeat (PPR) protein of the P-class containing canonical PPR-repeats. RPF1 is required for the 5?-end processing of the nad4 mRNA in mitochondria. Ler and other accessions impaired in processing of the nad4 mRNA 5&#8242;-end, contain a single nucleotide polymorphism (SNP) 807 nucleotides downstream of the predicted translation start codon (G807A). The resulting premature translation termination codon abolishes the function of the RPF1 gene in Ler.Encodes RNA PROCESSING FACTOR 1 (RPF1), a pentatricopeptide repeat (PPR) protein of the P-class containing canonical PPR-repeats. RPF1 is required for the 5?-end processing of the nad4 mRNA in mitochondria. Ler and other accessions impaired in processing of the nad4 mRNA 5&#8242;-end, contain a single nucleotide polymorphism (SNP) 807 nucleotides downstream of the predicted translation start codon (G807A). The resulting premature translation termination codon abolishes the function of the RPF1 gene in Ler. Required for the formation of nad4L-atp4 transcripts with -318 5&#8242; termini.","10°C"
"AT1G12710",0.970342895913682,0.501578479357828,0.0130747693542819,0.299661105543856,0.0259036540765317,-0.777795824099617,0.416498993963783,"This gene is predicted to encode a protein with a PP2 domain. This domain in present in lectins found in squash and cucumber, suggesting that this protein could potentially have carbohydrate binding capabilities.","10°C"
"AT1G12730",0.772691707769711,2.12958652764508e-05,0.111993748411346,4.67170470932803,-0.240357292109745,4.860410268322,0.443661971830986,"GPI transamidase subunit PIG-U;(source:Araport11)","10°C"
"AT1G12750",0.448045752505087,1.73867519282319e-05,0.348677635452893,4.75978154228703,-1.25490851513034,-10.8610871614218,0.0533199195171026,"RHOMBOID-like protein 6;(source:Araport11)","10°C"
"AT1G12770",0.875520013658241,0.00350738761184011,0.0577339218569575,2.45501623629096,0.178428724490286,4.75058685442488,0.142857142857143,"Encodes a DEAD-box RNA helicase that  localizes to mitochondria and is essential for regulating cell-to-cell transport via plasmodesmata. The mRNA is cell-to-cell mobile.Encodes a DEAD-box RNA helicase that  localizes to mitochondria and is essential for regulating cell-to-cell transport via plasmodesmata.The mRNA is cell-to-cell mobile.","10°C"
"AT1G12855",0.605065829641538,0.0305238665110109,0.218197372628888,1.51536045439875,-0.540981813357854,2.88517184362465,0.240442655935614,"F-box family protein;(source:Araport11)","10°C"
"AT1G13120",0.875384021445145,6.30659731161681e-07,0.0578013849122298,6.2002048986604,-0.201483369716345,-8.89985401417707,0.113682092555332,"nucleoporin GLE1-like protein;(source:Araport11)","10°C"
"AT1G13200",0.593138687294841,0.00520737560189632,0.226843748314136,2.28338109604278,0.364517881490089,3.20508456244572,0.559356136820926,"F-box and associated interaction domains-containing protein;(source:Araport11)","10°C"
"AT1G13350",0.436761072590748,0.00163362143017259,0.359756076146733,2.78684857805794,-1.10302770144653,5.40744457257584,0.125754527162978,"Paralog of PRP4KA. PRP4K-family member protein.","10°C"
"AT1G13430",0.744773966191965,0.215498532928125,0.127975512661487,0.666555682085099,-0.371038144585571,-1.93731657059554,0.1579476861167,"Encodes a sulfotransferase. Unlike the related ST4A protein (At2g14920), in vitro experiements show that this enzyme does not act brassinosteroids. ST4C is expressed in the roots and transcript levels rise in response to cytokinin treatment.","10°C"
"AT1G13470",0.193346485265644,3.0498365563814e-13,0.71366371830832,12.5157234342806,1.10709945804804,8.4496456941044,0.382293762575453,"hypothetical protein (DUF1262);(source:Araport11)","10°C"
"AT1G13480",0.57951388084834,3.52409644746267e-12,0.236936157105666,11.4529522143271,0.536086149876618,8.44177812833556,0.685110663983903,"hypothetical protein (DUF1262);(source:Araport11)","10°C"
"AT1G13485",0.723698258467238,0.000770561351367456,0.140442472474097,3.11319277745224,0.347296199613458,4.55179465752141,0.770623742454728,"hypothetical protein;(source:Araport11)","10°C"
"AT1G13490",0.504143019804063,6.64181135182839e-13,0.297446241529615,12.1777134638812,0.652430368255863,8.65037310239842,0.676056338028169,"hypothetical protein (DUF1262);(source:Araport11)","10°C"
"AT1G13500",0.534400803003784,3.08451376219881e-16,0.272132897950455,15.5108132877206,0.773933251782226,11.6836285560115,0.190140845070423,"hypothetical protein (DUF1262);(source:Araport11)","10°C"
"AT1G13510",0.528606211757449,0.000236870299292008,0.276867737692897,3.62548939120732,-0.538641024625878,4.42275723062881,0.337022132796781,"hypothetical protein (DUF1262);(source:Araport11)","10°C"
"AT1G13520",0.963935623031515,1.72960695175339e-12,0.0159519697234845,11.7620525778415,-0.0434740953757884,9.18778917680522,0.249496981891348,"hypothetical protein (DUF1262);(source:Araport11)","10°C"
"AT1G13530",0.685829253252734,3.56903748563391e-18,0.163783994497703,17.4474488906214,-0.492177915251418,13.4864384915657,0.153923541247485,"soluble N-ethylmaleimide-sensitive factor (NSF) adaptor protein","10°C"
"AT1G13608",0.711461179657085,0.000374816310586502,0.147848791884219,3.42618151852176,0.664747310432697,8.24419522846236,0.0643863179074447,"Encodes a defensin-like (DEFL) family protein;  irondeficiency-regulated gene expression. Unannotated bottom strand transcript is expressed at much higher levels than the top strand transcripts indicative of lncRNA, CAN OF SPINACH (COS).","10°C"
"AT1G13650",0.897059992611177,0.352999406176855,0.0471785117064667,0.452226025191022,0.117532901077061,1.1927000809749,0.270623742454728,"hypothetical protein;(source:Araport11)","10°C"
"AT1G13780",0.48200500228246,8.51095229098297e-11,0.316948454598503,10.07002184396,-0.81415760176236,10.5051632535629,0.141851106639839,"F-box/RNI-like/FBD-like domains-containing protein;(source:Araport11)","10°C"
"AT1G14100",0.860667799184932,7.8512613619712e-05,0.0651644453181807,4.10506056509714,0.361646999804186,9.73485252300373,0.0563380281690141,"member of Glycosyltransferase Family- 37. FUT8 was previously associated to AT1G14110","10°C"
"AT1G14110",0.851643859907895,0.68810753029541,0.069741980364909,0.162343689431839,0.156844910533603,-0.458497054421492,0.479879275653924,"member of xyloglucan fucosyltransferase family","10°C"
"AT1G14120",0.560791910667208,0.0521552013328824,0.251198259624016,1.28270237376617,-0.565500131066748,-2.78783415176528,0.196177062374245,"DAO2 is an IAA oxidase expressed in root caps. it is a member of a family of dioxygenase and 2OG Fe(II) oxygenase domain and DAO domain containing proteins. It is expressed specifically in root cap cells and does not appear to be the major IAA oxidase in planta.","10°C"
"AT1G14230",0.667621037541685,0.849907943672372,0.175469986635819,0.0706281116035822,-0.608310188141149,-0.411381217720618,0.0744466800804829,"GDA1/CD39 nucleoside phosphatase family protein;(source:Araport11)","10°C"
"AT1G14240",0.808429830362057,0.00037788720033123,0.0923576697700258,3.42263781811119,-0.248226900179668,5.60371121622586,0.153923541247485,"GDA1/CD39 nucleoside phosphatase family protein;(source:Araport11)","10°C"
"AT1G14250",0.612631172443649,0.509653838832363,0.212800908809512,0.292724700231665,-0.511150806653687,1.05394808272404,0.14989939637827,"GDA1/CD39 nucleoside phosphatase family protein;(source:Araport11)","10°C"
"AT1G14315",0.133243445814652,0.0287044417849443,0.875354144526807,1.54205089443565,-2.62904044489931,4.53188516296748,0.0824949698189135,"F-box and associated interaction domains-containing protein;(source:Araport11)","10°C"
"AT1G14410",0.13020332579593,0.308516479707688,0.885377922400906,0.510721632749189,-1.08426326660996,-1.16738045141444,0.451710261569417,"Encodes a homolog of the potato p24 protein. Binds single strand telomeric repeats. Negatively regulates telomerase activity and telomere length.","10°C"
